Site-YearCode,Transect,Point,Height ,Species,Plant code,Native Status,Life History,Stature
NUWO-2012,5.0,120.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,5.0,150.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,5.0,160.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,5.0,165.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,5.0,170.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,5.0,175.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,5.0,190.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,5.0,195.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,13.0,5.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,13.0,10.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,13.0,15.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,13.0,20.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,13.0,25.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,13.0,90.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,13.0,125.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,13.0,165.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2010,1.0,7.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,12.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,22.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,27.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,32.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,52.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,67.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,72.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,92.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,102.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,117.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,122.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,132.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,137.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,142.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,152.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,157.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,162.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,167.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,172.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,1.0,177.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,6.0,157.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,11.0,2.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,11.0,12.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,11.0,17.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,11.0,22.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,11.0,27.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,11.0,37.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,11.0,57.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,11.0,67.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,11.0,177.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,16.0,2.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,16.0,27.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,16.0,37.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2010,16.0,92.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2012,9.0,25.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,9.0,30.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,9.0,155.0,Medium,Lolium sp.,LOSP,-,-,-
NUWO-2012,9.0,170.0,Medium,Lolium sp.,LOSP,-,-,-
NUWO-2012,9.0,175.0,Medium,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,10.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,21.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,30.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,50.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,55.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,60.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,70.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,100.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,105.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,115.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,125.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,150.0,Low,Lolium sp.,LOSP,-,-,-
NUWO-2010,16.0,167.0,Low,Lolium sp.,LOSP,Exotic,Annual,Grass
NUWO-2012,1.0,150.0,Medium,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,160.0,Medium,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,185.0,Medium,Lolium sp.,LOSP,-,-,-
NUWO-2012,1.0,185.0,Medium,Lolium sp.,LOSP,-,-,-
NUWO-2010,6.0,2.0,Low,LOSP litter,LOSP,Exotic,Annual,Grass
NUWO-2010,6.0,22.0,Low,LOSP litter,LOSP,Exotic,Annual,Grass
NUWO-2010,6.0,27.0,Low,LOSP litter,LOSP,Exotic,Annual,Grass
NUWO-2010,6.0,37.0,Low,LOSP litter,LOSP,Exotic,Annual,Grass
NUWO-2010,6.0,67.0,Low,LOSP litter,LOSP,Exotic,Annual,Grass
NUWO-2010,6.0,172.0,Low,LOSP litter,LOSP,Exotic,Annual,Grass
NMS-2012,16.0,8.0,Low,Lotus scoparius,LOSC,-,-,-
NMS-2012,16.0,0.0,Low,Lotus scoparius,LOSC,-,-,-
NMS-2012,20.0,0.0,Low,Lotus scoparius,LOSC,-,-,-
NMS-2012,24.0,0.0,Low,Lotus scoparius,LOSC,-,-,-
NMS-2012,28.0,0.0,Low,Lotus scoparius,LOSC,-,-,-
NMS-2012,32.0,0.0,Low,Lotus scoparius,LOSC,-,-,-
NMS-2011,40.0,11.0,Low,Lotus strigosus,LOST,-,-,-
NMS-2011,52.0,7.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2012,8.0,24.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2012,16.0,24.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2012,28.0,20.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2012,28.0,20.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2012,44.0,12.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2012,48.0,12.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2012,60.0,8.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2010,12.0,20.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2012,16.0,24.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2012,44.0,12.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2012,60.0,8.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2010,12.0,20.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2010,64.0,24.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2010,68.0,12.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2011,9.3,24.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2012,9.0,15.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2012,1.0,25.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2012,5.0,75.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2012,5.0,190.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2012,9.0,145.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,1.0,22.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,1.0,192.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,6.0,7.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,11.0,7.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,11.0,12.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,11.0,102.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,16.0,7.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,16.0,152.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2011,9.3,8.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2011,9.3,24.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2012,9.0,145.0,Medium,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,1.0,22.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,1.0,192.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,11.0,7.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,11.0,12.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,11.0,102.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NUWO-2010,16.0,7.0,Low,Lupinus arboreus,LUAR,Native,Perennial,Shrub
NMS-2012,4.0,16.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,8.0,20.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,24.0,16.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,32.0,4.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,40.0,4.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,44.0,4.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,48.0,0.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,52.0,12.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,52.0,4.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,52.0,0.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,56.0,4.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,56.0,12.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2010,28.0,16.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2010,72.0,20.0,Low,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,8.0,20.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,24.0,16.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,40.0,4.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,44.0,4.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,52.0,12.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,56.0,12.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2012,60.0,4.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2010,28.0,16.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2010,72.0,20.0,Medium,Lupinus chamissonis,LUCH,Native,Perennial,Shrub
NMS-2011,0.0,7.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2011,12.0,3.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2011,16.0,11.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2011,20.0,7.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2011,24.0,7.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2012,4.0,8.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2012,4.0,12.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2012,8.0,8.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2012,16.0,8.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2012,16.0,12.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2012,20.0,20.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2012,24.0,4.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2012,28.0,4.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,20.0,0.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,28.0,0.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,28.0,4.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,28.0,8.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,28.0,12.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,32.0,0.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,32.0,4.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,36.0,4.0,Low,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,20.0,0.0,Medium,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,24.0,0.0,Medium,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,24.0,4.0,Medium,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,28.0,8.0,Medium,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,28.0,12.0,Medium,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,32.0,0.0,Medium,Madia sativa,MASA,Native,Annual,Forb
NMS-2010,32.0,4.0,Medium,Madia sativa,MASA,Native,Annual,Forb
NUWO-2010,6.0,67.0,Low,Marah fabaceous,MAFA,-,-,-
NMS-2012,4.0,0.0,Low,Marah fabaceus,MAFA,-,-,-
NMS-2012,4.0,20.0,Low,Marah fabaceus,MAFA,-,-,-
NUWO-2011,4.3,64.0,Low,Marah fabaceus,MAFA,-,-,-
NUWO-2011,4.3,68.0,Low,Marah fabaceus,MAFA,-,-,-
NUWO-2011,4.3,140.0,Low,Marah fabaceus,MAFA,-,-,-
NUWO-2011,9.3,68.0,Low,Marah fabaceus,MAFA,-,-,-
NUWO-2012,5.0,65.0,Low,Marah fabaceus,MAFA,-,-,-
NUWO-2012,13.0,95.0,Low,Marah fabaceus,MAFA,-,-,-
NUWO-2010,11.0,182.0,Low,Medicago indica,MEIN,-,-,-
NMS-2011,60.0,27.0,Low,Medicago polymorpha,MEPO,-,-,-
NMS-2011,52.0,23.0,Low,Medicago polymorpha,MEPO,-,-,-
NMS-2012,32.0,0.0,Low,Medicago polymorpha,MEPO,-,-,-
NMS-2012,56.0,0.0,Low,Medicago polymorpha,MEPO,-,-,-
NMS-2012,60.0,24.0,Low,Medicago polymorpha,MEPO,-,-,-
NMS-2012,64.0,0.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2011,4.3,164.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2011,4.3,172.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2011,4.3,184.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2012,1.0,10.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2012,1.0,25.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2012,1.0,75.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2012,1.0,85.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2012,1.0,120.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2012,1.0,155.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2012,1.0,180.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2012,5.0,155.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2012,5.0,180.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2012,9.0,170.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2010,1.0,112.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2010,1.0,127.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2010,1.0,147.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2010,1.0,162.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2010,1.0,172.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2010,1.0,177.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2010,1.0,182.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2010,1.0,187.0,Low,Medicago polymorpha,MEPO,-,-,-
NUWO-2010,16.0,62.0,Low,Medicago polymorpha,MEPO,-,-,-
NMS-2010,80.0,28.0,Low,Melilotus indica,MEIN,-,-,-
NUWO-2011,9.3,168.0,Low,Melilotus indica,MEIN,-,-,-
NUWO-2011,9.3,172.0,Low,Melilotus indica,MEIN,-,-,-
NMS-2012,68.0,16.0,Low,Mimulus aurantiacus,MIAU,Native,Perennial,Forb
NMS-2010,68.0,12.0,Low,Mimulus aurantiacus,MIAU,Native,Perennial,Forb
NMS-2010,68.0,16.0,Low,Mimulus aurantiacus,MIAU,Native,Perennial,Forb
NMS-2011,48.0,7.0,Medium,Mimulus aurantiacus,MIAU,Native,Perennial,Forb
NMS-2010,68.0,12.0,Medium,Mimulus aurantiacus,MIAU,Native,Perennial,Forb
NMS-2010,68.0,16.0,Medium,Mimulus aurantiacus,MIAU,Native,Perennial,Forb
NMS-2010,68.0,20.0,Medium,Mimulus aurantiacus,MIAU,Native,Perennial,Forb
NMS-2011,40.0,11.0,-,Mimulus aurantiacus,MIAU,Native,Perennial,Forb
NUWO-2012,5.0,150.0,Low,Mimulus aurantiacus,MIAU,-,-,-
NUWO-2012,5.0,175.0,Low,Mimulus aurantiacus,MIAU,-,-,-
NUWO-2012,5.0,20.0,Low,Mimulus aurantiacus,MIAU,-,-,-
NUWO-2012,5.0,135.0,Low,Mimulus aurantiacus,MIAU,-,-,-
NUWO-2010,6.0,42.0,Low,Oxalis incarnata,OXIN,-,-,-
NUWO-2012,5.0,0.0,Low,Oxalis incarnata,OXIN,-,-,-
NUWO-2012,13.0,50.0,Low,Oxalis incarnata,OXIN,-,-,-
NUWO-2012,13.0,55.0,Low,Oxalis incarnata,OXIN,-,-,-
NUWO-2012,13.0,60.0,Low,Oxalis incarnata,OXIN,-,-,-
NUWO-2012,13.0,70.0,Low,Oxalis incarnata,OXIN,-,-,-
NUWO-2012,13.0,130.0,Low,Oxalis incarnata,OXIN,-,-,-
NUWO-2012,9.0,70.0,Low,Oxalis incarnata,OXIN,-,-,-
NUWO-2012,1.0,110.0,Low,Phacilia californica,PHCA,-,-,-
NUWO-2012,1.0,185.0,Low,Phacilia californica,PHCA,-,-,-
NMS-2011,44.0,11.0,Low,Phalaris paradoxa,PHPA,Exotic,Annual,Grass
NMS-2010,60.0,4.0,Low,Phalaris paradoxa,PHPA,Exotic,Annual,Grass
NMS-2010,60.0,12.0,Low,Phalaris paradoxa,PHPA,Exotic,Annual,Grass
NUWO-2010,1.0,122.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,6.0,117.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,6.0,122.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,6.0,127.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,6.0,152.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,11.0,42.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,11.0,112.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,11.0,117.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,11.0,122.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,11.0,127.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,11.0,132.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,16.0,52.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,16.0,57.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,16.0,62.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,16.0,67.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2010,16.0,117.0,High,Pinus radiata,PIRA,-,-,-
NUWO-2011,4.3,128.0,SH,Pinus radiata,PIRA,-,-,-
NUWO-2010,11.0,52.0,Low,PIRA litter,PIRA,-,-,-
NMS-2011,32.0,27.0,Low,Poa annua,POAN,-,-,-
NUWO-2011,9.3,44.0,Low,Poa annua,POAN,-,-,-
NUWO-2011,9.3,116.0,Low,Poa annua,POAN,-,-,-
NUWO-2011,9.3,120.0,Low,Poa annua,POAN,-,-,-
NMS-2012,4.0,12.0,Low,Polycarpon tetraphyllum,POTE,Exotic,Annual,Forb
NMS-2012,8.0,0.0,Low,Polycarpon tetraphyllum,POTE,Exotic,Annual,Forb
NMS-2012,8.0,4.0,Low,Polycarpon tetraphyllum,POTE,Exotic,Annual,Forb
NMS-2012,32.0,8.0,Low,Polycarpon tetraphyllum,POTE,Exotic,Annual,Forb
NMS-2012,36.0,4.0,Low,Polycarpon tetraphyllum,POTE,Exotic,Annual,Forb
NMS-2012,40.0,8.0,Low,Polycarpon tetraphyllum,POTE,Exotic,Annual,Forb
NMS-2012,44.0,4.0,Low,Polycarpon tetraphyllum,POTE,Exotic,Annual,Forb
NMS-2012,64.0,0.0,Low,Polycarpon tetraphyllum,POTE,Exotic,Annual,Forb
NMS-2010,8.0,0.0,Low,Polycarpon tetraphyllum,POTE,Exotic,Annual,Forb
NMS-2012,60.0,4.0,Medium,Polycarpon tetraphyllum,POTE,Exotic,Annual,Forb
NMS-2012,8.0,20.0,Low,Polygonum arenastrum,POAR,-,-,-
NMS-2012,28.0,0.0,Low,Polygonum paronychia,POPA,-,-,-
NMS-2012,32.0,0.0,Low,Polygonum paronychia,POPA,-,-,-
NMS-2012,64.0,4.0,Low,Raphanus sativus,RASA,-,-,-
NMS-2010,44.0,24.0,Low,Raphanus sativus,RASA,Exotic,Annual,Forb
NMS-2012,64.0,4.0,Medium,Raphanus sativus,RASA,-,-,-
NUWO-2011,14.3,72.0,Low,Raphanus sativus,RASA,-,-,-
NUWO-2010,16.0,2.0,Low,Raphanus sativus,RASA,-,-,-
NMS-2012,60.0,20.0,Low,Ribes sanguineum,RISA,-,-,-
NMS-2012,64.0,4.0,Low,Ribes sanguineum,RISA,-,-,-
NMS-2012,60.0,20.0,Medium,Ribes sanguineum,RISA,-,-,-
NUWO-2012,5.0,0.0,Low,Ribes sanguineum,RISA,-,-,-
NUWO-2012,5.0,105.0,Low,Ribes sanguineum,RISA,-,-,-
NUWO-2012,13.0,95.0,Low,Ribes sanguineum,RISA,-,-,-
NUWO-2010,6.0,107.0,Medium,Ribes sanguineum,RISA,-,-,-
NUWO-2010,6.0,107.0,Low,Ribes sanguineum,RISA,-,-,-
NMS-2012,64.0,20.0,Low,Rubus ursinus,RUUR,Native,Perennial,Shrub
NMS-2010,72.0,24.0,Low,Rubus ursinus,RUUR,Native,Perennial,Shrub
NMS-2010,80.0,16.0,Low,Rubus ursinus,RUUR,Native,Perennial,Shrub
NUWO-2010,1.0,97.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2010,6.0,92.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2010,6.0,102.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2010,6.0,137.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2011,4.3,96.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2011,4.3,100.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2011,4.3,104.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2011,4.3,144.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2011,4.3,160.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2012,1.0,90.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2012,1.0,95.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2012,1.0,100.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2012,5.0,5.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2012,5.0,95.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2012,5.0,100.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2012,5.0,110.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2012,5.0,140.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2012,9.0,95.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2011,4.3,92.0,Low,Rubus ursinus,RUUR,-,-,-
NUWO-2012,1.0,95.0,Medium,Rubus ursinus,RUUR,-,-,-
NUWO-2011,4.3,92.0,Medium,Rubus ursinus,RUUR,-,-,-
NMS-2012,16.0,24.0,Low,Rumex acetosella,RUAC,-,-,-
NMS-2012,20.0,16.0,Low,Rumex acetosella,RUAC,-,-,-
NMS-2012,52.0,24.0,Low,Rumex acetosella,RUAC,-,-,-
NMS-2012,68.0,24.0,Low,Rumex pulcher,RUPU,-,-,-
NMS-2012,68.0,24.0,Medium,Rumex pulcher,RUPU,-,-,-
NUWO-2010,1.0,87.0,Low,Rumex pulcher,RUPU,-,-,-
NMS-2012,16.0,20.0,Low,Rumex salicifolius,RUSA,Native,Perennial,Forb
NMS-2010,48.0,28.0,Low,Rumex salicifolius,RUSA,Native,Perennial,Forb
NMS-2012,16.0,16.0,Low,Satureja douglasii,SADO,-,-,-
NMS-2012,24.0,0.0,Low,Satureja douglasii,SADO,-,-,-
NMS-2011,0.0,23.0,Low,Scrophularia californica,SCCA,Native,Perennial,Forb
NMS-2011,12.0,19.0,Low,Scrophularia californica,SCCA,Native,Perennial,Forb
NMS-2011,20.0,19.0,Low,Scrophularia californica,SCCA,Native,Perennial,Forb
NMS-2011,24.0,23.0,Low,Scrophularia californica,SCCA,Native,Perennial,Forb
NMS-2011,36.0,7.0,Low,Scrophularia californica,SCCA,Native,Perennial,Forb
NMS-2011,52.0,19.0,Low,Scrophularia californica,SCCA,Native,Perennial,Forb
NMS-2012,56.0,24.0,Low,Scrophularia californica,SCCA,Native,Perennial,Forb
NMS-2012,4.0,20.0,Low,Scrophularia californica,SCCA,Native,Perennial,Forb
NMS-2012,8.0,20.0,Low,Scrophularia californica,SCCA,Native,Perennial,Forb
